person_id,id,name,character,role
33003,tm76257,Sam Harris,Cabinet Minister,ACTOR
14754,tm76257,Winifred Harris,Mrs. Maude Bennett,ACTOR
61126,tm76257,Leyland Hodgson,Lord Sudbury,ACTOR
74516,tm76257,Stuart Holmes,Luchow - German Soldier,ACTOR
247838,tm76257,Willy Kaufman,German Corporal,ACTOR
110665,tm76257,Crauford Kent,Cmdr. Phelps,ACTOR
51915,tm76257,Morton Lowry,Lt. Borden,ACTOR
29630,tm76257,Lester Matthews,Henry Thompson,ACTOR
74518,tm76257,Frank Mayo,Brixton - Intelligence Agent,ACTOR
14763,tm76257,Paul Panzer,Peasant,ACTOR
88775,tm76257,John J. Richardson,Cockney Soldier,ACTOR
88776,tm76257,Ferdinand Schumann-Heink,German Officer,ACTOR
90210,tm76257,Hans Schumm,German Senior Officer,ACTOR
152876,tm76257,John Graham Spacey,Crichton - Intelligence Agent,ACTOR
152877,tm76257,Robert R. Stephenson,Cockney Soldier,ACTOR
594027,tm76257,Evan Thomas,Maj. Andrews,ACTOR
103794,tm76257,David Thursby,Agent Reporting Strengler's Identity,ACTOR
153228,tm76257,Frederick Vogeding,Baron Kuglar,ACTOR
74037,tm76257,Leonard Willey,Capt. Stuart,ACTOR
70012,tm76257,Maris Wrixon,Dorothy Bennett,ACTOR
299542,tm76257,Henry Zynda,German,ACTOR
118775,tm76257,Terry O. Morse,,DIRECTOR
55258,tm8756,Bruce Bennett,Tarzan,ACTOR
1532100,tm8756,Ula Holt,Ula Vale,ACTOR
587134,tm8756,Ashton Dearholt,Raglan,ACTOR
36157,tm8756,Frank Baker,Major Martling,ACTOR
27576,tm8756,Jack Mower,Blade,ACTOR
155255,tm8756,Wilbur McGaugh,,DIRECTOR
577403,tm8756,Edward A. Kull,,DIRECTOR
62135,tm213897,Tom Keene,Tom Allen,ACTOR
306952,tm213897,Frank Yaconelli,Lopez Mendoza,ACTOR
134053,tm213897,LeRoy Mason,Jeff Gordon (as Le Roy Mason),ACTOR
570979,tm213897,Jean Trent,Julia Webster,ACTOR
126031,tm213897,Fred Kohler Jr.,Lucky Webster,ACTOR
33404,tm213897,Glenn Strange,Sheriff Big Bill Collins,ACTOR
153737,tm213897,Gene Alsace,Henchman Rod,ACTOR
132944,tm213897,James Sheridan,Henchman Cheyenne,ACTOR
138119,tm213897,Karl Hackett,Jim Rivers,ACTOR
686618,tm213897,Prince,"Prince, Tom's Horse",ACTOR
60244,tm213897,Victor Adamson,Deputy,ACTOR
565934,tm213897,Herman Nowlin,Deputy,ACTOR
134247,tm213897,Tex Palmer,Deputy,ACTOR
137771,tm213897,Robert Emmett Tansey,,DIRECTOR
123795,tm110887,Roy Rogers,Roy Rogers,ACTOR
123798,tm110887,Trigger,Trigger - Roy's Horse,ACTOR
138115,tm110887,Bob Nolan,Bob,ACTOR
137903,tm110887,Ruth Terry,Laramie Winters,ACTOR
59175,tm110887,Paul Kelly,Victor Marsh,ACTOR
97874,tm110887,Ann Gillis,Penny Winters,ACTOR
92357,tm110887,George Cleveland,Sheriff Hal Darcey,ACTOR
123797,tm110887,Pat Brady,Pat - Sons of the Pioneers,ACTOR
138133,tm110887,Renie Riano,Christina Kellogg - Housekeeper,ACTOR
32996,tm110887,Paul Harvey,Arthur Davis,ACTOR
62982,tm110887,Hank Bell,Adobe Joe,ACTOR
58705,tm110887,Jay Novello,Henchman Barker,ACTOR
130989,tm110887,Hal Taliaferro,Henchman Slade,ACTOR
64565,tm110887,Roy Barcroft,Cattlemen Henchman (uncredited),ACTOR
13361,tm110887,Horace B. Carpenter,Audience Member (uncredited),ACTOR
88997,tm110887,I. Stanford Jolley,Charles Martin (uncredited),ACTOR
138331,tm110887,Isabel La Mal,Sophronia Boggs (uncredited),ACTOR
154339,tm110887,Jack O'Shea,Henchman (uncredited),ACTOR
70104,tm110887,Slim Whitaker,Sheepman (uncredited),ACTOR
27218,tm110887,Lynton Brent,Henchman,ACTOR
130991,tm110887,Bob Burns,Rancher,ACTOR
134018,tm110887,Fred Burns,Rescott,ACTOR
134019,tm110887,Roy Butler,Bartender Dalton,ACTOR
563563,tm110887,Art Dillard,Henchman,ACTOR
82972,tm110887,Frank Ellis,Rancher,ACTOR
552824,tm110887,Hugh Farr,Fiddle Player Hugh - Sons of the Pioneers,ACTOR
552825,tm110887,Karl Farr,Guitar Player - Sons of the Pioneers,ACTOR
473179,tm110887,Jane Isbell,Young Girl,ACTOR
47810,tm110887,Bob Kortman,Henchman,ACTOR
697169,tm110887,Timmy Miller,Tyke,ACTOR
134028,tm110887,Cliff Parkinson,Henchman,ACTOR
572734,tm110887,Tim Spencer,Tim - Member Sons of the Pioneers,ACTOR
151608,tm110887,Joseph Kane,,DIRECTOR
31466,tm68711,Joe E. Brown,Dustin Willoughby,ACTOR
116789,tm68711,Marian Marsh,Jerry Grant,ACTOR
174841,tm68711,Fred Keating,Larry Burke,ACTOR
60948,tm68711,Edgar Kennedy,Mr. Basscombe,ACTOR
61638,tm68711,Maude Eburne,Mrs. Basscombe,ACTOR
134229,tm68711,Suzanne Kaaren,Diane Basscombe,ACTOR
60995,tm68711,Margaret Hamilton,Mossy,ACTOR
49043,tm68711,Minor Watson,Regan,ACTOR
28503,tm68711,Frank Jenks,Lefty,ACTOR
105463,tm68711,Don Rowan,Steve,ACTOR
132971,tm68711,Granville Bates,Judge O'Day,ACTOR
45704,tm68711,Charles Judels,Headwaiter,ACTOR
571672,tm68711,Corky,Zodiac,ACTOR
173559,tm68711,Harry Beaumont,,DIRECTOR
151801,tm95443,Mary Brian,Mary Vernon,ACTOR
577184,tm95443,John Darrow,Larry Sturgis,ACTOR
13372,tm95443,Yola d'Avril,Madelon,ACTOR
27182,tm95443,Astrid Allwyn,Blondie Roberts,ACTOR
100231,tm95443,George 'Gabby' Hayes,Inspector Nick Gunby,ACTOR
578420,tm95443,Kate Campbell,Aunt Emma,ACTOR
138410,tm95443,Robert Frazer,Jim Daggett,ACTOR
27335,tm95443,Carl Stockdale,Charles Brandon,ACTOR
578166,tm95443,Billie Van Every,Mazie,ACTOR
92357,tm95443,George Cleveland,Croupier,ACTOR
137614,tm95443,William Nigh,,DIRECTOR
50484,tm17996,Franklin D. Roosevelt,Himself,ACTOR
56393,tm110556,Richard Arlen,Lewis J. 'Lee' Deerhold,ACTOR
65703,tm110556,Wendy Barrie,Ann Patterson,ACTOR
151206,tm110556,Nils Asther,Dr. Arthur Huneker,ACTOR
151902,tm110556,Roger Pryor,G.B. Fleming,ACTOR
28504,tm110556,Abner Biberman,Commander Toyo,ACTOR
12934,tm110556,Marc Lawrence,Vincent Bela,ACTOR
50963,tm110556,John Miljan,Mr. Bambridge / Capt. Haigas,ACTOR
151903,tm110556,Patsy Nash,Tina Deerhold,ACTOR
62995,tm110556,Ralph Sanford,Agent Freddie Grayson,ACTOR
36160,tm110556,Jack Carr,Old Mill Gate Guard,ACTOR
21997,tm110556,Dwight Frye,Haldine (uncredited),ACTOR
132898,tm110556,Frank McDonald,,DIRECTOR
102470,tm117717,William Boyd,Hopalong Cassidy,ACTOR
134013,tm117717,Andy Clyde,California Carlson,ACTOR
570396,tm117717,Ellanora Needles,Sharon Longstreet,ACTOR
27286,tm117717,Bobby Larson,Bobby Longstreet,ACTOR
13346,tm117717,Victor Jory,Dan Slack,ACTOR
151509,tm117717,Jay Kirby,Johnny Travers,ACTOR
65718,tm117717,Forbes Murray,Bart Gailey,ACTOR
47767,tm117717,Christian Rub,Sooky Withers,ACTOR
40984,tm117717,George Givot,Sam Bucktoe,ACTOR
13307,tm117717,George Reeves,Harrison Brooke,ACTOR
130989,tm117717,Hal Taliaferro,Telegrapher Lafe,ACTOR
26539,tm117717,Robert Mitchum,Henchman Randall (uncredited),ACTOR
134027,tm117717,Bill Nestell,Bartender,ACTOR
47810,tm117717,Bob Kortman,Blackie,ACTOR
82971,tm117717,Herman Hack,Henchman Jim,ACTOR
60244,tm117717,Victor Adamson,Barfly,ACTOR
60245,tm117717,Roy Bucko,Henchman,ACTOR
130991,tm117717,Bob Burns,Rancher,ACTOR
571359,tm117717,Jack Casey,Rancher,ACTOR
565025,tm117717,Tommy Coats,Posse Rider,ACTOR
155616,tm117717,Art Felix,Henchman,ACTOR
47772,tm117717,Kit Guard,Townsman,ACTOR
60256,tm117717,Chick Hannan,Henchman,ACTOR
62993,tm117717,Merrill McCormick,Rancher,ACTOR
74250,tm117717,Art Mix,Posse Rider,ACTOR
134045,tm117717,George Morrell,Rancher,ACTOR
134028,tm117717,Cliff Parkinson,Henchman,ACTOR
21362,tm117717,George Sowards,Posse Rider,ACTOR
74195,tm117717,Joseph Henabery,,DIRECTOR
53967,tm19409,Jane Powell,Sherry Williams,ACTOR
12463,tm19409,Ralph Bellamy,Arthur Hale,ACTOR
152513,tm19409,Constance Moore,Jo Williams / Bubbles Barton,ACTOR
420,tm19409,Arthur Treacher,Jeffers,ACTOR
516427,tm19409,Morton Gould,Himself,ACTOR
345592,tm19409,Ruth Tobey,Molly Bradley,ACTOR
14166,tm19409,Bess Flowers,Lady at Mr. Hopkins' Table,ACTOR
106309,tm19409,Louise Beavers,Hannah,ACTOR
134288,tm19409,Arthur Lubin,,DIRECTOR
153735,tm67133,James Newill,Sergeant Renfrew,ACTOR
106289,tm67133,Carol Hughes,Virginia Bronson,ACTOR
134177,tm67133,William Royle,George Poulis,ACTOR
155779,tm67133,Herbert Corthell,James Bronson,ACTOR
134190,tm67133,Kenneth Harlan,Roger 'Angel' Carroll,ACTOR
27198,tm67133,Dickie Jones,Tommy MacDonald,ACTOR
154031,tm67133,Chief Thundercloud,Indian henchman,ACTOR
103850,tm67133,William Austin,Constable Holly,ACTOR
154748,tm67133,Donald Reed,Constable MacDonald,ACTOR
576239,tm67133,Lightning,"Lightning, Renfrew's Dog",ACTOR
138425,tm67133,Albert Herman,,DIRECTOR
53448,tm73466,Richard Dix,Dan Taylor,ACTOR
113833,tm73466,Leo Carrillo,Dominique Beauchard,ACTOR
137684,tm73466,Preston Foster,Paxton Bryce,ACTOR
27197,tm73466,Frances Gifford,"Abigail 'Abby' Taylor, Dan's Sister",ACTOR
45533,tm73466,Robert Barrat,"Crowder, Small Rancher",ACTOR
46,tm73466,Jack La Rue,Pierre - Beauchard Henchman,ACTOR
62979,tm73466,Guinn Williams,Sailaway,ACTOR
13325,tm73466,Cliff Edwards,Runty,ACTOR
569553,tm73466,Merrill Rodin,Paxton Bryce Jr.,ACTOR
71552,tm73466,Chris-Pin Martin,Augustin - Beauchard Henchman,ACTOR
57720,tm73466,Richard Webb,Crane,ACTOR
56589,tm73466,William Farnum,Louisiana Judge,ACTOR
152129,tm73466,Etta McDaniel,Willa May,ACTOR
130989,tm73466,Hal Taliaferro,Malone,ACTOR
45704,tm73466,Charles Judels,Storekeeper (uncredited),ACTOR
84208,tm73466,Tom London,Rider with Crowder's Posse (uncredited),ACTOR
84202,tm73466,Ben Corbett,Rider,ACTOR
154217,tm73466,Dick Dickinson,Rider,ACTOR
689756,tm73466,James Ferrara,Rider,ACTOR
571146,tm73466,Homer Holcomb,Rider,ACTOR
137455,tm73466,Sam Flint,Doctor,ACTOR
134023,tm73466,Frank McCarroll,Crowder Rider,ACTOR
28895,tm73466,Frank Mills,Riverboat Crewman,ACTOR
96861,tm73466,Nestor Paiva,Defense Attorney,ACTOR
132034,tm73466,Jack Rockwell,Ranchhand,ACTOR
138127,tm73466,Jack Shannon,Rider,ACTOR
689797,tm73466,Jimmy Shannon,Rider,ACTOR
689796,tm73466,Earl Spainard,Rider,ACTOR
557352,tm73466,Bob Woodward,Rider,ACTOR
152481,tm73466,William C. McGann,,DIRECTOR
59173,tm62855,Laraine Day,Stephanie 'Steve' Gaylord,ACTOR
21481,tm62855,Kirk Douglas,Owen Waterbury,ACTOR
29810,tm62855,Keenan Wynn,Ronnie Hastings,ACTOR
543489,tm62855,Helen Walker,Elsie,ACTOR
58851,tm62855,Rudy Vallee,Charles Harris,ACTOR
65188,tm62855,Florence Bates,Horrible Hannah Reeve (the landlady),ACTOR
36595,tm62855,Alan Mowbray,Deveny (Bryant Detective Agency),ACTOR
89907,tm62855,Irene Ryan,Mary,ACTOR
53488,tm62855,Gale Robbins,Dawn O'Malley,ACTOR
132394,tm62855,Grady Sutton,Sylvan Scott,ACTOR
14166,tm62855,Bess Flowers,Nightclub Patron (uncredited),ACTOR
61518,tm7709,Hugh Beaumont,Steve Clark,ACTOR
349339,tm7709,Frances Rafferty,Julie Saunders,ACTOR
547771,tm7709,Harlan Warde,Donald Harper,ACTOR
175605,tm7709,Cecil Weston,Cora Hudson,ACTOR
137252,tm7709,Ida Moore,Mrs. Ferguson,ACTOR
151301,tm7709,Danny Morton,Rogers,ACTOR
137468,tm7709,Joel Friedkin,Dr. Wagner,ACTOR
93473,tm7709,Lane Chandler,Policeman,ACTOR
27188,tm7709,Dick Elliott,Malt Shop Customer,ACTOR
124433,tm7709,Sam Newfield,,DIRECTOR
56393,tm84001,Richard Arlen,Jim Clark,ACTOR
120274,tm84001,Jean Parker,Shirley Brooks,ACTOR
151206,tm84001,Nils Asther,Eric Karolek,ACTOR
102890,tm84001,Marie Wilson,Veronica Gimble,ACTOR
151902,tm84001,Roger Pryor,Rocky Drake,ACTOR
41664,tm84001,Eddie Quillan,Riley,ACTOR
151586,tm84001,Dick Purcell,Bob Fuller,ACTOR
132394,tm84001,Grady Sutton,Chester Gimble,ACTOR
61637,tm84001,Kay Sutton,Miss Danila,ACTOR
102886,tm84001,Charlotte Henry,Corenson's Secretary,ACTOR
20174,tm84001,Joseph Crehan,Nunnally,ACTOR
71922,tm84001,William Hall,Lew West,ACTOR
21997,tm84001,Dwight Frye,Leo Qualen,ACTOR
57860,tm84001,James Seay,Dave - Flight Dispatcher,ACTOR
132898,tm84001,Frank McDonald,,DIRECTOR
151202,tm83465,Anna Neagle,Sunny O'Sullivan,ACTOR
53496,tm83465,Ray Bolger,Bunny Billings,ACTOR
98824,tm83465,John Carroll,Larry Warren,ACTOR
31473,tm83465,Edward Everett Horton,Henry Bates,ACTOR
426398,tm83465,Grace Hartman,Juliet Runnymede,ACTOR
151204,tm83465,Herbert Wilcox,,DIRECTOR
136048,tm148306,Douglas Fairbanks,Don Cesar de Vega / Zorro,ACTOR
27563,tm148306,Mary Astor,Dolores de Muro,ACTOR
405786,tm148306,Jack McDonald,General de Muro,ACTOR
51911,tm148306,Donald Crisp,Don Sebastian,ACTOR
584172,tm148306,Stella De Lanti,The Queen,ACTOR
58856,tm148306,Warner Oland,The Archduke Paul,ACTOR
51741,tm148306,Jean Hersholt,Don Fabrique Borusta,ACTOR
212820,tm148306,Albert MacQuarrie,Colonel Matsado,ACTOR
587349,tm148306,Lottie Pickford,Lola,ACTOR
152038,tm148306,Charles Stevens,Robledo,ACTOR
598665,tm148306,Tote Du Crow,Bernardo,ACTOR
581897,tm148306,Martha Franklin,The Duenna,ACTOR
1247061,tm148306,Juliette Belanger,The Dancer,ACTOR
1246078,tm148306,Roy Coulson,The Admirer,ACTOR
14718,tm148306,Enrique Acosta,Ramon,ACTOR
138558,tm148306,Robert McKim,Capitán Juan Ramon (Archive Footage),ACTOR
51911,tm148306,Donald Crisp,,DIRECTOR
21994,tm74576,Boris Karloff,James Lee Wong,ACTOR
13409,tm74576,Marjorie Reynolds,Roberta 'Bobbie' Logan,ACTOR
35554,tm74576,Grant Withers,Capt. Bill Street,ACTOR
72826,tm74576,Charles Trowbridge,John T. Forbes,ACTOR
14768,tm74576,Frank Puglia,Harry 'Hardway' Lockett,ACTOR
96357,tm74576,Craig Reynolds,"Frank Belden, Jr.",ACTOR
154896,tm74576,Lita Chevret,Tanya Serova,ACTOR
13418,tm74576,Harry Strang,Det. Ballard,ACTOR
152924,tm74576,Hooper Atchley,"Frank Belden, Sr.",ACTOR
137509,tm74576,Jason Robards Sr.,Griswold,ACTOR
46076,tm74576,Richard Loo,Jeweler,ACTOR
153458,tm74576,Jack Kennedy,Mike,ACTOR
137380,tm74576,C.E. Anderson,Cap Anderson,ACTOR
27229,tm74576,Allan Cavan,Radio Station Owner,ACTOR
102443,tm74576,Tris Coffin,Hotel Desk Clerk,ACTOR
27240,tm74576,Nick Copeland,The Crank Informant,ACTOR
58336,tm74576,Pauline Drake,"Bessie, Switchboard Operator",ACTOR
37836,tm74576,Harry Harvey,Radio Salesman,ACTOR
229637,tm74576,Elsa Janssen,Hotel Maid,ACTOR
88997,tm74576,I. Stanford Jolley,Soapy,ACTOR
27281,tm74576,Donald Kerr,The Drunk,ACTOR
22472,tm74576,Wilbur Mack,Police Medical Examiner,ACTOR
27201,tm74576,Bert Moorhouse,Card Player,ACTOR
21786,tm74576,James C. Morton,Policeman Clancy,ACTOR
155857,tm74576,Paul Scardon,Homer Lyons - Informant,ACTOR
137614,tm74576,William Nigh,,DIRECTOR
56295,tm6734,Joan Bennett,Julie Weir,ACTOR
6191,tm6734,Henry Fonda,Ives Towner,ACTOR
71547,tm6734,Louise Platt,Brenda Wayne,ACTOR
65863,tm6734,Alan Marshal,Michael Shaw,ACTOR
30860,tm6734,May Whitty,Aunt William,ACTOR
61170,tm6734,Alan Baxter,Tony,ACTOR
71549,tm6734,Tim Holt,Budge Williams,ACTOR
61423,tm6734,Dorothy Stickney,Mrs. Emily Towner,ACTOR
71565,tm6734,Florence Lake,Carol Towner,ACTOR
153790,tm6734,Elise Cavanna,Agatha,ACTOR
153591,tm6734,Genee Hall,Little Michael Shaw,ACTOR
26245,tm6734,William Benedict,Billy,ACTOR
36501,tm6734,Henry Brandon,Bruno,ACTOR
14736,tm6734,Adrienne D'Ambricourt,Marie,ACTOR
13375,tm6734,Lester Dorr,Hotel Desk Clerk,ACTOR
27297,tm6734,Mary MacLaren,College Staff Member,ACTOR
27299,tm6734,Philo McCullough,Faculty Member at Dance,ACTOR
138273,tm6734,Hal Mohr,College Student,ACTOR
27322,tm6734,Jack Rice,Professor George B. Stockwell,ACTOR
106314,tm6734,Keith Richards,Student at Dance,ACTOR
47791,tm6734,Dorothy Vernon,College Staff Member,ACTOR
153177,tm6734,Poppy Wilde,Parisian Party Guest,ACTOR
131738,tm6734,Arthur Ripley,,DIRECTOR
13439,tm6734,George Cukor,,DIRECTOR
102503,tm6734,Joshua Logan,,DIRECTOR
36591,tm35699,Ronald Colman,Willie Hale,ACTOR
74181,tm35699,Loretta Young,Dorothy Hope,ACTOR
21996,tm35699,Frederick Kerr,Lord Leland Hale,ACTOR
45538,tm35699,David Torrence,Mr. Hope,ACTOR
61123,tm35699,Florence Britton,Susan Hale,ACTOR
29993,tm35699,Myrna Loy,Mary Crayle,ACTOR
71264,tm35699,Paul Cavanagh,Grand Duke Paul,ACTOR
110665,tm35699,Crauford Kent,Arthur Hale,ACTOR
129403,tm35699,Frances Dade,Bidder for Bed (uncredited),ACTOR
587003,tm35699,Elsie Esmond,Molly - Mary Crayle's Maid (uncredited),ACTOR
14744,tm35699,Herbert Evans,Racing Fan at Derby (uncredited),ACTOR
45543,tm35699,Mary Forbes,Mrs. Hope (uncredited),ACTOR
42887,tm35699,Forrester Harvey,Taxi Driver (uncredited),ACTOR
69198,tm35699,Gus Leonard,Pet Shop Owner (uncredited),ACTOR
152826,tm35699,Gordon McLeod,Club Member (uncredited),ACTOR
153725,tm35699,Vesey O'Davoren,Butler (uncredited),ACTOR
14767,tm35699,Alexander Pollard,Lord Leland's Butler (uncredited),ACTOR
27321,tm35699,Jack Richardson,Porter (uncredited),ACTOR
50384,tm35699,Eric Wilton,Racing Fan at Derby (uncredited),ACTOR
27358,tm35699,Florence Wix,Racing Fan at Derby (uncredited),ACTOR
153931,tm35699,George Fitzmaurice,,DIRECTOR
31470,tm83561,Leo Gorcey,Muggs Maloney,ACTOR
42494,tm83561,Bobby Jordan,Danny,ACTOR
153663,tm83561,Kenneth Howell,Allen,ACTOR
564855,tm83561,Mary Ainslee,Elaine White,ACTOR
153743,tm83561,Bobby Stone,Willie,ACTOR
132383,tm83561,Donald Haines,Skinny,ACTOR
132382,tm83561,David Gorcey,Peewee,ACTOR
96553,tm83561,Sunshine Sammy Morrison,Scruno,ACTOR
134190,tm83561,Kenneth Harlan,Captain,ACTOR
219756,tm83561,Nick Stuart,Ranger,ACTOR
21781,tm83561,Lloyd Ingraham,Doctor,ACTOR
572072,tm83561,Eugene Francis,Algy,ACTOR
65333,tm83561,Carleton Young,Norton,ACTOR
127761,tm83561,Joseph H. Lewis,,DIRECTOR
23837,tm15976,Bob Steele,Happy Haye,ACTOR
5900,tm15976,Sterling Holloway,Alkali Jones,ACTOR
50963,tm15976,John Miljan,Pete Fanning,ACTOR
134191,tm15976,Eddie Dean,Sheriff Johnny Deal,ACTOR
562295,tm15976,Virginia Maples,Judy Gordon,ACTOR
113379,tm15976,Sarah Padden,Aunt Agatha,ACTOR
22006,tm15976,Francis Ford,Ezra Mills,ACTOR
56589,tm15976,William Farnum,Judge Polson,ACTOR
56587,tm15976,William 'Wee Willie' Davis,Moose Harris,ACTOR
137771,tm15976,Robert Emmett Tansey,,DIRECTOR
581701,tm36331,H.P. Carver,,DIRECTOR
25026,tm160639,John Howard,Capt. Hugh C. Drummond,ACTOR
34500,tm160639,Heather Angel,Phyllis Clavering,ACTOR
27178,tm160639,H.B. Warner,Colonel Nielson,ACTOR
36590,tm160639,Reginald Denny,Algy Longworth,ACTOR
45549,tm160639,E. E. Clive,Tenny,ACTOR
66128,tm160639,Elizabeth Patterson,Aunt Blanche,ACTOR
29811,tm160639,Eduardo Ciannelli,Henri Armides,ACTOR
569305,tm160639,Gerald Hamer,Garvey,ACTOR
74936,tm160639,John Sutton,Inspector Tredennis,ACTOR
57388,tm160639,Neil Fitzgerald,Evan Barrows,ACTOR
14736,tm160639,Adrienne D'Ambricourt,Therese,ACTOR
60617,tm160639,Adia Kuznetzoff,Gaston,ACTOR
65340,tm160639,Louis Mercier,Mayor Jean Phillipe Louis Napoleon Dupres,ACTOR
116463,tm160639,Matthew Boulton,"Blake, Fingerprints Expert",ACTOR
109671,tm160639,Clyde Cook,Traffic Control Constable,ACTOR
37133,tm160639,George Davis,Gaoler,ACTOR
81682,tm160639,Jacques Lory,Clerk of the Court,ACTOR
110677,tm160639,John Power,Omnibus Driver,ACTOR
27329,tm160639,Wyndham Standing,Ambulance Doctor,ACTOR
45538,tm160639,David Torrence,Bank Official,ACTOR
138224,tm160639,James P. Hogan,,DIRECTOR
137688,tm63433,Robert Paige,Tony Page,ACTOR
106289,tm63433,Carol Hughes,June Delaney,ACTOR
100238,tm63433,Warren Hymer,Wilbur 'Bugs' Corrigan,ACTOR
47774,tm63433,Pert Kelton,Beulah Potts,ACTOR
137865,tm63433,Andrew Tombes,J. Ardmore Potts,ACTOR
154751,tm63433,Gwili Andre,Vilma Vlare,ACTOR
154330,tm63433,Ed 'Oscar' Platt,Oscar,ACTOR
154331,tm63433,Lou Fulton,Elmer,ACTOR
103643,tm63433,Smiley Burnette,Band Leader,ACTOR
14711,tm63433,Leonid Kinskey,Dr. Sokoloff,ACTOR
50381,tm63433,Syd Saylor,Buddy,ACTOR
41672,tm63433,Selmer Jackson,Ned Madison,ACTOR
71926,tm63433,Cy Kendall,Walters,ACTOR
27305,tm63433,Robert Middlemass,McGrath,ACTOR
27265,tm63433,Mary Gordon,Mrs. Grimes,ACTOR
138129,tm63433,Ralph Staub,,DIRECTOR
102470,tm8006,William Boyd,Hopalong Cassidy,ACTOR
100231,tm8006,George 'Gabby' Hayes,Windy Halliday,ACTOR
121019,tm8006,Russell Hayden,Lucky Jenkins,ACTOR
137768,tm8006,Gwen Gaze,Ann Dennis,ACTOR
138350,tm8006,William Duncan,Buck Peters,ACTOR
154215,tm8006,Pat J. O'Brien,Frazier,ACTOR
41707,tm8006,Paul Sutton,Slade,ACTOR
154156,tm8006,John Beach,Denny Dennis,ACTOR
134164,tm8006,Joe De Stefani,Perkins,ACTOR
108229,tm8006,Walter Long,Pierce,ACTOR
21782,tm8006,Bruce Mitchell,Ross,ACTOR
154216,tm8006,Chuck Baldra,Miner,ACTOR
154217,tm8006,Dick Dickinson,Les Martin,ACTOR
137987,tm8006,Jack Evans,Evans,ACTOR
134024,tm8006,Milburn Morante,Townsman,ACTOR
134026,tm8006,Charles Murphy,Murphy,ACTOR
154219,tm8006,Frosty Royce,Frosty,ACTOR
94617,tm8006,Jim Toney,Miner,ACTOR
138128,tm8006,Blackjack Ward,Miner,ACTOR
557352,tm8006,Bob Woodward,Fred,ACTOR
134031,tm8006,Wen Wright,Jim,ACTOR
31164,tm8006,Lesley Selander,,DIRECTOR
29634,tm264738,William Keighley,,DIRECTOR
21170,tm8477,Erich von Stroheim,Gabbo,ACTOR
45078,tm8477,Betty Compson,Mary,ACTOR
124032,tm8477,Donald Douglas,Frank,ACTOR
129168,tm8477,Marjorie Kane,Babe,ACTOR
581295,tm8477,Earl Burtnett,Orchestra Leader,ACTOR
579154,tm8477,George Grandee,Otto (voice) (uncredited),ACTOR
1991106,tm8477,Bo Peep Karlin,Dancer (uncredited),ACTOR
154668,tm8477,Rosina Lawrence,Dancer (uncredited),ACTOR
41673,tm8477,Eddy Waller,Vaudevillian (uncredited),ACTOR
138549,tm8477,James Cruze,,DIRECTOR
123795,tm71842,Roy Rogers,Roy Rogers / Deputy Bill Sloan,ACTOR
100231,tm71842,George 'Gabby' Hayes,Gabby Whittaker,ACTOR
152680,tm71842,Lynne Carver,Ann Kirby,ACTOR
27343,tm71842,Frank M. Thomas,Judge Alvin Kirby,ACTOR
152935,tm71842,Beryl Wallace,Julie Craig,ACTOR
33404,tm71842,Glenn Strange,Deputy Louie Meade,ACTOR
14164,tm71842,Douglas Fowley,Ramsay McCall,ACTOR
134018,tm71842,Fred Burns,Jim Prentiss,ACTOR
64565,tm71842,Roy Barcroft,Deputy Nelson,ACTOR
61525,tm71842,Henry Wills,Deputy Ed,ACTOR
60253,tm71842,Forrest Taylor,George Belknap,ACTOR
123797,tm71842,Pat Brady,"Pat Brady - Member, Sons of the Pioneers",ACTOR
28904,tm71842,Buck Bucko,Townsman,ACTOR
60245,tm71842,Roy Bucko,Townsman,ACTOR
132407,tm71842,Bob Card,Rancher,ACTOR
138447,tm71842,Ed Cassidy,Sheriff,ACTOR
57846,tm71842,Dorothy Christy,Committee Woman,ACTOR
151373,tm71842,Spade Cooley,Musician,ACTOR
41708,tm71842,Jim Corey,Townsman,ACTOR
563563,tm71842,Art Dillard,Henchman,ACTOR
552824,tm71842,Hugh Farr,Hugh - Member Sons of the Pioneers,ACTOR
552825,tm71842,Karl Farr,Karl - Member Sons of the Pioneers,ACTOR
28893,tm71842,Cactus Mack,Cowhand,ACTOR
60250,tm71842,Ted Mapes,Henchman Deputy,ACTOR
84203,tm71842,Jack Montgomery,Man at Dance,ACTOR
138115,tm71842,Bob Nolan,Bob Nolan,ACTOR
27315,tm71842,Frank O'Connor,Pie-Bidder,ACTOR
154339,tm71842,Jack O'Shea,Townsman,ACTOR
134193,tm71842,Pascale Perry,Rancher,ACTOR
552826,tm71842,Lloyd Perryman,Lloyd - Sons of the Pioneers,ACTOR
62996,tm71842,Francis Sayles,Desk Clerk,ACTOR
